Linux 5.15.0-60-generic (ubuntu) 	10/25/23 	_x86_64_	(48 CPU)

04:01:33      UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
04:06:10     1000     21439      0.00 154116.00      0.00       0  sort
04:06:11     1000     21439      0.00 218100.00      0.00       0  sort
04:06:12     1000     21439      0.00 222336.00      0.00       0  sort
04:06:13     1000     21439      0.00 186544.00      0.00       0  sort
04:06:14     1000     21439      0.00 154516.00      0.00       0  sort
04:06:15     1000     21439      0.00 199560.00      0.00       0  sort
04:06:16     1000     21439      0.00 229652.00      0.00       0  sort
04:06:17     1000     21439      0.00 183236.00      0.00       0  sort
04:06:18     1000     21439      0.00 212320.00      0.00       0  sort
04:06:19     1000     21439      0.00 217500.00      0.00       0  sort
04:06:20     1000     21439      0.00 206632.00      0.00       0  sort
04:06:21     1000     21439      0.00 224552.00      0.00       0  sort
04:06:22     1000     21439      0.00 188820.00      0.00       0  sort
04:06:23     1000     21439   8192.00  83860.00      0.00       0  sort
04:06:24     1000     21439  65728.00      0.00      0.00       0  sort
04:06:25     1000     21439  73600.00      0.00      0.00       0  sort
04:06:26     1000     21439  63744.00      0.00      0.00       0  sort
04:06:27     1000     21439  40188.00      0.00      0.00       0  sort
04:06:28     1000     21439  39168.00      0.00      0.00       0  sort
04:06:29     1000     21439  54784.00      0.00      0.00       0  sort
04:06:30     1000     21439  64768.00      0.00      0.00       0  sort
04:06:31     1000     21439  73728.00      0.00      0.00       0  sort
04:06:32     1000     21439  90112.00      0.00      0.00       0  sort
04:06:33     1000     21439  47616.00      0.00      0.00       0  sort
04:06:34     1000     21439  67072.00      0.00      0.00       0  sort
04:06:35     1000     21439  22272.00      0.00      0.00       0  sort
04:06:36     1000     21439  65280.00      0.00      0.00       0  sort
04:06:37     1000     21439  41728.00      0.00      0.00       0  sort
04:06:38     1000     21439  87808.00      0.00      0.00       0  sort
04:06:39     1000     21439  64000.00      0.00      0.00       0  sort
04:06:40     1000     21439  32000.00      0.00      0.00       0  sort
04:06:41     1000     21439  66048.00      0.00      0.00       0  sort
04:06:42     1000     21439  68096.00      0.00      0.00       0  sort
04:06:43     1000     21439  25856.00      0.00      0.00       0  sort
04:06:44     1000     21439  25856.00      0.00      0.00       0  sort
04:06:45     1000     21439  25600.00      0.00      0.00       0  sort
04:06:46     1000     21439  49920.00      0.00      0.00       0  sort
04:06:47     1000     21439  48896.00      0.00      0.00       0  sort
04:06:48     1000     21439  46592.00      0.00      0.00       0  sort
04:06:49     1000     21439  35328.00      0.00      0.00       0  sort
04:06:50     1000     21439  54016.00      0.00      0.00       0  sort
04:06:51     1000     21439  24320.00      0.00      0.00       0  sort
04:06:52     1000     21439  76032.00      0.00      0.00       0  sort
04:06:53     1000     21439  62464.00      0.00      0.00       0  sort
04:06:54     1000     21439  31232.00      0.00      0.00       0  sort
04:06:55     1000     21439  89600.00      0.00      0.00       0  sort
04:06:56     1000     21439  52736.00      0.00      0.00       0  sort
04:06:57     1000     21439  37888.00      0.00      0.00       0  sort
04:06:58     1000     21439  47104.00      0.00      0.00       0  sort
04:06:59     1000     21439  19200.00      0.00      0.00       0  sort
04:07:00     1000     21439  40192.00      0.00      0.00       0  sort
04:07:01     1000     21439  41984.00      0.00      0.00       0  sort
04:07:02     1000     21439  27136.00      0.00      0.00       0  sort
04:07:03     1000     21439  74240.00      0.00      0.00       0  sort
04:07:04     1000     21439  26368.00      0.00      0.00       0  sort
04:07:05     1000     21439  23040.00      0.00      0.00       0  sort
04:07:06     1000     21439  55296.00      0.00      0.00       0  sort
04:07:07     1000     21439  48384.00      0.00      0.00       0  sort
04:07:08     1000     21439  31488.00      0.00      0.00       0  sort
04:07:09     1000     21439  27904.00      0.00      0.00       0  sort
04:07:10     1000     21439  34560.00      0.00      0.00       0  sort
04:07:11     1000     21439  16896.00      0.00      0.00       0  sort
04:07:12     1000     21439  21760.00      0.00      0.00       0  sort
04:07:13     1000     21439  39424.00      0.00      0.00       0  sort
04:07:14     1000     21439  22272.00      0.00      0.00       0  sort
04:07:15     1000     21439  38912.00      0.00      0.00       0  sort
04:07:16     1000     21439  31232.00      0.00      0.00       0  sort
04:07:17     1000     21439  69876.00      0.00      0.00       0  sort
04:07:21     1000     21439  93870.73      0.00      0.00       0  sort
04:07:22     1000     21439   3428.00      0.00      0.00       0  sort
04:07:23     1000     21439      0.00      0.00      0.00       0  sort
04:07:24     1000     21439      0.00      0.00      0.00       0  sort
04:07:25     1000     21439      0.00  38040.00      0.00       0  sort
04:07:26     1000     21439      0.00 220992.00      0.00       0  sort
04:07:27     1000     21439      0.00 219024.00      0.00       0  sort
04:07:28     1000     21439      0.00 207544.00      0.00       0  sort
04:07:29     1000     21439      0.00 166868.00      0.00       0  sort
04:07:30     1000     21439      0.00 209948.00      0.00       0  sort
04:07:31     1000     21439      0.00 185040.00      0.00       0  sort
04:07:32     1000     21439      0.00 197856.00      0.00       0  sort
04:07:33     1000     21439      0.00 210620.00      0.00       0  sort
04:07:34     1000     21439      0.00 208132.00      0.00       0  sort
04:07:35     1000     21439      0.00 206792.00      0.00       0  sort
04:07:36     1000     21439      0.00 226776.00      0.00       0  sort
04:07:37     1000     21439      0.00 211700.00      0.00       0  sort
04:07:38     1000     21439      0.00 219388.00      0.00       0  sort
04:07:39     1000     21439    256.00 144092.00      0.00       0  sort
04:07:40     1000     21439  43776.00      0.00      0.00       0  sort
04:07:41     1000     21439  84992.00      0.00      0.00       0  sort
04:07:42     1000     21439  49408.00      0.00      0.00       0  sort
04:07:43     1000     21439  68864.00      0.00      0.00       0  sort
04:07:44     1000     21439  70912.00      0.00      0.00       0  sort
04:07:45     1000     21439  50688.00      0.00      0.00       0  sort
04:07:46     1000     21439  38144.00      0.00      0.00       0  sort
04:07:47     1000     21439  43008.00      0.00      0.00       0  sort
04:07:48     1000     21439  95232.00      0.00      0.00       0  sort
04:07:49     1000     21439  70144.00      0.00      0.00       0  sort
04:07:50     1000     21439  75008.00      0.00      0.00       0  sort
04:07:51     1000     21439  61952.00      0.00      0.00       0  sort
04:07:52     1000     21439  55296.00      0.00      0.00       0  sort
04:07:53     1000     21439  65792.00      0.00      0.00       0  sort
04:07:54     1000     21439  37376.00      0.00      0.00       0  sort
04:07:55     1000     21439  75276.00      0.00      0.00       0  sort
04:07:56     1000     21439  64296.00      0.00      0.00       0  sort
04:07:57     1000     21439  59172.00      0.00      0.00       0  sort
04:07:58     1000     21439   6716.00      0.00      0.00       0  sort
04:07:59     1000     21439   5884.00      0.00      0.00       0  sort
04:08:00     1000     21439  16124.00      0.00      0.00       0  sort
04:08:01     1000     21439  18688.00      0.00      0.00       0  sort
04:08:02     1000     21439  16384.00      0.00      0.00       0  sort
04:08:03     1000     21439   3328.00      0.00      0.00       0  sort
04:08:04     1000     21439   4096.00      0.00      0.00       0  sort
04:08:05     1000     21439   7680.00      0.00      0.00       0  sort
04:08:06     1000     21439  16384.00      0.00      0.00       0  sort
04:08:07     1000     21439  47872.00      0.00      0.00       0  sort
04:08:08     1000     21439  33792.00      0.00      0.00       0  sort
04:08:09     1000     21439  58112.00      0.00      0.00       0  sort
04:08:10     1000     21439  23808.00      0.00      0.00       0  sort
04:08:11     1000     21439  64256.00      0.00      0.00       0  sort
04:08:12     1000     21439  20480.00      0.00      0.00       0  sort
04:08:13     1000     21439  41472.00      0.00      0.00       0  sort
04:08:14     1000     21439  39168.00      0.00      0.00       0  sort
04:08:15     1000     21439  19200.00      0.00      0.00       0  sort
04:08:17     1000     21439  79572.41      0.00      0.00       0  sort
04:08:18     1000     21439  17128.00      0.00      0.00       0  sort
04:08:19     1000     21439  49316.00      0.00      0.00       0  sort
04:08:20     1000     21439  97368.00      0.00      0.00       0  sort
04:08:21     1000     21439 101848.00      0.00      0.00       0  sort
04:08:22     1000     21439  99044.00      0.00      0.00       0  sort
04:08:23     1000     21439  99864.00      0.00      0.00       0  sort
04:08:24     1000     21439  62208.00      0.00      0.00       0  sort
04:08:25     1000     21439  11008.00      0.00      0.00       0  sort
04:08:26     1000     21439  15872.00      0.00      0.00       0  sort
04:08:27     1000     21439   3328.00      0.00      0.00       0  sort
04:08:28     1000     21439   2048.00      0.00      0.00       0  sort
04:08:29     1000     21439   2304.00      0.00      0.00       0  sort
04:08:30     1000     21439   2816.00      0.00      0.00       0  sort
04:08:31     1000     21439   2816.00      0.00      0.00       0  sort
04:08:32     1000     21439   8192.00      0.00      0.00       0  sort
04:08:33     1000     21439   4096.00      0.00      0.00       0  sort
04:08:34     1000     21439   5632.00      0.00      0.00       0  sort
04:08:35     1000     21439   7936.00      0.00      0.00       0  sort
04:08:36     1000     21439   3072.00      0.00      0.00       0  sort
04:08:37     1000     21439  68096.00      0.00      0.00       0  sort
04:08:38     1000     21439  97024.00      0.00      0.00       0  sort
04:08:39     1000     21439  64256.00      0.00      0.00       0  sort
04:08:40     1000     21439  82688.00      0.00      0.00       0  sort
04:08:41     1000     21439      0.00      0.00      0.00       0  sort
04:08:42     1000     21439      0.00      0.00      0.00       0  sort
04:08:43     1000     21439      0.00      0.00      0.00       0  sort
04:08:44     1000     21439      0.00  56244.00      0.00       0  sort
04:08:45     1000     21439      0.00 127204.00      0.00       0  sort
04:08:46     1000     21439      0.00 208432.00      0.00       0  sort
04:08:47     1000     21439      0.00 190208.00      0.00       0  sort
04:08:48     1000     21439      0.00 213268.00      0.00       0  sort
04:08:49     1000     21439      0.00 221140.00      0.00       0  sort
04:08:50     1000     21439      0.00 226672.00      0.00       0  sort
04:08:51     1000     21439      0.00 186212.00      0.00       0  sort
04:08:52     1000     21439      0.00 196844.00      0.00       0  sort
04:08:53     1000     21439      0.00 198712.00      0.00       0  sort
04:08:54     1000     21439      0.00 203524.00      0.00       0  sort
04:08:55     1000     21439      0.00 205048.00      0.00       0  sort
04:08:56     1000     21439      0.00 237496.00      0.00       0  sort
04:08:57     1000     21439      0.00 200864.00      0.00       0  sort
04:08:58     1000     21439    512.00 200944.00      0.00       0  sort
04:08:59     1000     21439  77600.00      0.00      0.00       0  sort
04:09:00     1000     21439  75264.00      0.00      0.00       0  sort
04:09:01     1000     21439  20224.00      0.00      0.00       0  sort
04:09:02     1000     21439  78040.00      0.00      0.00       0  sort
04:09:03     1000     21439  55884.00      0.00      0.00       0  sort
04:09:04     1000     21439  37932.00      0.00      0.00       0  sort
04:09:05     1000     21439  26880.00      0.00      0.00       0  sort
04:09:06     1000     21439  31052.00      0.00      0.00       0  sort
